"Variables ->","CPI","GDP_old","S","RS","D4L_CPI_TAR","GDP_RW","CPI_RW","RS_RW","GDP_05","GDP_MINE_05","GDP_10","GDP_MINE_10","GDP_15","GDP_MINE_15","GDP","GDP_MINE","GDP_OTH","CPI_seas","CPI_RW_seas","GDP_seas","GDP_05_seas","GDP_10_seas","GDP_15_seas","GDP_MINE_seas","GDP_MINE_05_seas","GDP_MINE_10_seas","GDP_MINE_15_seas","GDP_OTH_seas","GDP_RW_seas","GDP_old_seas","S_seas","L_CPI","L_CPI_RW","L_GDP","L_GDP_05","L_GDP_10","L_GDP_15","L_GDP_MINE","L_GDP_MINE_05","L_GDP_MINE_10","L_GDP_MINE_15","L_GDP_OTH","L_GDP_RW","L_GDP_old","L_S","L_Z","DLA_CPI","DLA_CPI_RW","DLA_GDP","DLA_GDP_05","DLA_GDP_10","DLA_GDP_15","DLA_GDP_MINE","DLA_GDP_MINE_05","DLA_GDP_MINE_10","DLA_GDP_MINE_15","DLA_GDP_OTH","DLA_GDP_RW","DLA_GDP_old","DLA_S","DLA_Z","D4L_CPI","D4L_CPI_RW","D4L_GDP","D4L_GDP_05","D4L_GDP_10","D4L_GDP_15","D4L_GDP_MINE","D4L_GDP_MINE_05","D4L_GDP_MINE_10","D4L_GDP_MINE_15","D4L_GDP_OTH","D4L_GDP_RW","D4L_GDP_old","D4L_S","D4L_Z","RR","RR_RW","L_GDP_BAR","L_GDP_GAP","L_GDP_MINE_BAR","L_GDP_MINE_GAP","L_GDP_OTH_BAR","L_GDP_OTH_GAP","RR_BAR","RR_GAP","RR_RW_BAR","RR_RW_GAP","L_GDP_RW_BAR","L_GDP_RW_GAP","L_Z_BAR","L_Z_GAP","DLA_GDP_BAR","DLA_Z_BAR"
"2022Q1",1.19000000e+02,5.21406250e+06,2.86945333e+03,6.50000000e+00,8.00000000e+00,2.63762900e+04,1.14111650e+02,4.35000000e+00,NaN,NaN,NaN,NaN,5.21406250e+06,5.43286400e+05,5.21406250e+06,5.43286400e+05,4.67077610e+06,1.18705060e+02,1.13625607e+02,6.83015116e+06,NaN,NaN,6.82069253e+06,6.45342083e+05,NaN,NaN,6.48087968e+05,6.18309463e+06,2.85523633e+04,6.83655788e+06,2.86663382e+03,4.77664193e+02,4.73290890e+02,1.57368574e+03,NaN,NaN,1.57354716e+03,1.33775358e+03,NaN,NaN,1.33817817e+03,1.56373295e+03,1.02594950e+03,1.57377949e+03,7.96089373e+02,7.91716070e+02,1.32222854e+01,1.73641572e+00,5.81020579e+00,NaN,NaN,4.75118420e+00,-1.39299394e+02,NaN,NaN,-1.29149115e+02,2.33145918e+01,-3.77611234e+00,5.22558623e+00,3.17514080e+00,-8.31072890e+00,1.46567510e+01,1.22990645e+00,-4.09754489e+00,NaN,NaN,-4.04374889e+00,-4.97484164e+01,NaN,NaN,-4.95709093e+01,2.87142374e+00,4.31870479e+00,-4.11933193e+00,7.12390954e-01,-1.27144535e+01,-8.15675095e+00,3.12009355e+00,1.57828646e+03,-4.60072653e+00,1.37305096e+03,-3.52973788e+01,1.56434365e+03,-6.10703151e-01,8.32395347e-01,-8.98914630e+00,2.89527091e+00,2.24822637e-01,1.02348966e+03,2.45983845e+00,7.99100787e+02,-7.38471640e+00,3.60026945e+00,-2.08169780e+00
"2022Q2",1.25100000e+02,7.59380280e+06,3.09210333e+03,9.00000000e+00,8.00000000e+00,2.75704600e+04,1.14632190e+02,4.35000000e+00,NaN,NaN,NaN,NaN,7.59380280e+06,5.74517300e+05,7.59380280e+06,5.74517400e+05,7.01928540e+06,1.23825069e+02,1.14909774e+02,7.09241727e+06,NaN,NaN,7.07731951e+06,7.01706585e+05,NaN,NaN,7.26353813e+05,6.35270218e+06,2.83723316e+04,7.05666761e+06,3.09979351e+03,4.81886984e+02,4.74414725e+02,1.57745368e+03,NaN,NaN,1.57724058e+03,1.34612706e+03,NaN,NaN,1.34957925e+03,1.56643908e+03,1.02531697e+03,1.57694835e+03,8.03909078e+02,7.96436819e+02,1.68911640e+01,4.49534220e+00,1.50717669e+01,NaN,NaN,1.47736900e+01,3.34939236e+01,NaN,NaN,4.56043205e+01,1.08245468e+01,-2.53011187e+00,1.26754236e+01,3.12788183e+01,1.88829965e+01,1.55694459e+01,2.20204949e+00,6.90177309e+00,NaN,NaN,6.69785371e+00,-2.34830603e+01,NaN,NaN,-2.21937429e+01,9.91390256e+00,1.16082896e+00,6.69794292e+00,8.05375090e+00,-5.31364549e+00,-6.56944588e+00,2.14795051e+00,1.57924735e+03,-1.79367408e+00,1.37347538e+03,-2.73483136e+01,1.56540077e+03,1.03831596e+00,8.00333525e-01,-7.36977941e+00,2.99556155e+00,-8.47611039e-01,1.02517317e+03,1.43798977e-01,7.98534249e+02,-2.09742936e+00,3.84355712e+00,-2.26615162e+00
"2022Q3",1.25000000e+02,7.47904710e+06,3.19861667e+03,1.00000000e+01,8.00000000e+00,2.96333600e+04,1.15152740e+02,4.35000000e+00,NaN,NaN,NaN,NaN,7.47904710e+06,9.41038900e+05,7.47904710e+06,9.41038800e+05,6.53800830e+06,1.25937496e+02,1.15399324e+02,7.17551784e+06,NaN,NaN,7.18381742e+06,8.36735059e+05,NaN,NaN,8.38991487e+05,6.33076703e+06,2.92206274e+04,7.18522744e+06,3.19705942e+03,4.83578572e+02,4.74839849e+02,1.57861855e+03,NaN,NaN,1.57873415e+03,1.36372628e+03,NaN,NaN,1.36399558e+03,1.56609320e+03,1.02826302e+03,1.57875377e+03,8.06998673e+02,7.98259951e+02,6.76635289e+00,1.70049696e+00,4.65948334e+00,NaN,NaN,5.97427233e+00,7.03968547e+01,NaN,NaN,5.76653272e+01,-1.38354398e+00,1.17841796e+01,7.22169791e+00,1.23583821e+01,7.29252614e+00,1.31502166e+01,2.58353692e+00,6.61936594e+00,NaN,NaN,6.68149070e+00,-3.27923095e+00,NaN,NaN,-3.09274178e+00,8.17393516e+00,4.13423593e+00,6.71064319e+00,1.15383528e+01,9.71673089e-01,-3.15021664e+00,1.76646308e+00,1.58026685e+03,-1.64830038e+00,1.37413855e+03,-1.04122697e+01,1.56649075e+03,-3.97556354e-01,8.36871739e-01,-3.98708838e+00,3.10113252e+00,-1.33466944e+00,1.02681380e+03,1.44921367e+00,7.97922575e+02,3.37375593e-01,4.07798852e+00,-2.44669369e+00
"2022Q4",1.29200000e+02,8.16819620e+06,3.40254000e+03,1.20000000e+01,8.00000000e+00,3.22969400e+04,1.15264290e+02,4.35000000e+00,NaN,NaN,NaN,NaN,8.16819620e+06,1.07435490e+06,8.16819623e+06,1.07435497e+06,7.09384126e+06,1.29853158e+02,1.15173298e+02,7.25863747e+06,NaN,NaN,7.28126479e+06,8.90985146e+05,NaN,NaN,8.60390413e+05,6.38849011e+06,2.96069331e+04,7.28909941e+06,3.40005007e+03,4.86640426e+02,4.74643793e+02,1.57977027e+03,NaN,NaN,1.58008151e+03,1.37000830e+03,NaN,NaN,1.36651415e+03,1.56700085e+03,1.02957638e+03,1.58018906e+03,8.13154544e+02,8.01157911e+02,1.22474155e+01,-7.84224140e-01,4.60688152e+00,NaN,NaN,5.38946640e+00,2.51281091e+01,NaN,NaN,1.00742780e+01,3.63061915e+00,5.25347305e+00,5.74113078e+00,2.46234814e+01,1.15918417e+01,1.22818044e+01,1.78700768e+00,7.53708439e+00,NaN,NaN,7.72215322e+00,-2.57012667e+00,NaN,NaN,-3.95129738e+00,9.09655345e+00,2.68285712e+00,7.71595963e+00,1.78589556e+01,7.36415887e+00,-2.81804449e-01,2.56299232e+00,1.58134162e+03,-1.57134987e+00,1.37502592e+03,-5.01761562e+00,1.56761156e+03,-6.10708221e-01,9.34560023e-01,-1.21636447e+00,3.21175877e+00,-6.48766457e-01,1.02841349e+03,1.16289692e+00,7.97265434e+02,3.89247791e+00,4.29907949e+00,-2.62856757e+00
"2023Q1",1.33600000e+02,5.62402010e+06,3.50008333e+03,1.30000000e+01,8.00000000e+00,2.76286800e+04,1.15557064e+02,4.35000000e+00,NaN,NaN,NaN,NaN,5.62980690e+06,8.07892600e+05,5.62980693e+06,8.07892610e+05,4.82191432e+06,1.33263630e+02,1.15174826e+02,7.37004390e+06,NaN,NaN,7.35210615e+06,9.53353795e+05,NaN,NaN,9.61998624e+05,6.39054837e+06,2.98486818e+04,7.36534833e+06,3.49757578e+03,4.89232935e+02,4.74645120e+02,1.58129342e+03,NaN,NaN,1.58104974e+03,1.37677414e+03,NaN,NaN,1.37767683e+03,1.56703306e+03,1.03038960e+03,1.58122969e+03,8.15982537e+02,8.01394723e+02,1.03700365e+01,5.30687632e-03,6.09261108e+00,NaN,NaN,3.87289615e+00,2.70633290e+01,NaN,NaN,4.46507062e+01,1.28852240e-01,3.25284653e+00,4.16253714e+00,1.13119740e+01,9.47244368e-01,1.15687422e+01,1.35423047e+00,7.60768572e+00,NaN,NaN,7.50258121e+00,3.90205541e+01,NaN,NaN,3.94986580e+01,3.30011854e+00,4.44009684e+00,7.45019736e+00,1.98931639e+01,9.67865218e+00,1.43125778e+00,2.99576953e+00,1.58246730e+03,-1.17387442e+00,1.37611644e+03,6.57698571e-01,1.56876089e+03,-1.72782530e+00,1.08345648e+00,3.47801301e-01,3.32638108e+00,-3.30611549e-01,1.02997507e+03,4.14526888e-01,7.96562701e+02,4.83202146e+00,4.50270926e+00,-2.81092984e+00
"2023Q2",1.38400000e+02,8.00679660e+06,3.46528333e+03,1.30000000e+01,8.00000000e+00,2.93711100e+04,1.14743740e+02,4.35000000e+00,NaN,NaN,NaN,NaN,8.03099290e+06,8.12294100e+05,8.03099288e+06,8.12294080e+05,7.21869880e+06,1.37000071e+02,1.15001824e+02,7.54031864e+06,NaN,NaN,7.50889236e+06,9.83664852e+05,NaN,NaN,1.03231293e+06,6.56794234e+06,3.03152919e+04,7.45514299e+06,3.47080198e+03,4.91998144e+02,4.74494799e+02,1.58357750e+03,NaN,NaN,1.58315985e+03,1.37990405e+03,NaN,NaN,1.38473124e+03,1.56977112e+03,1.03194075e+03,1.58244147e+03,8.15214096e+02,7.97710751e+02,1.10608383e+01,-6.01285661e-01,9.13631119e+00,NaN,NaN,8.44045745e+00,1.25196653e+01,NaN,NaN,2.82176425e+01,1.09522048e+01,6.20463623e+00,4.84711390e+00,-3.07376360e+00,-1.47358876e+01,1.01111608e+01,8.00735087e-02,6.12382178e+00,NaN,NaN,5.91927308e+00,3.37769895e+01,NaN,NaN,3.51519885e+01,3.33203305e+00,6.62378386e+00,5.49311993e+00,1.13050185e+01,1.27393116e+00,2.88883920e+00,4.26992649e+00,1.58363853e+03,-6.10339863e-02,1.37738591e+03,2.51814644e+00,1.56993606e+03,-1.64949156e-01,1.27285898e+00,1.61598022e+00,3.44353472e+00,8.26391768e-01,1.03150212e+03,4.38638990e-01,7.95816689e+02,1.89406190e+00,4.68494947e+00,-2.98404929e+00
"2023Q3",1.37500000e+02,8.06421760e+06,3.45909294e+03,1.30000000e+01,8.00000000e+00,3.11288600e+04,1.15078380e+02,4.35000000e+00,NaN,NaN,NaN,NaN,8.09066010e+06,1.11134690e+06,8.09066007e+06,1.11134688e+06,6.97931319e+06,1.38660241e+02,1.15268447e+02,7.74356033e+06,NaN,NaN,7.75684799e+06,9.81651085e+05,NaN,NaN,9.85780831e+05,6.76094150e+06,3.07474388e+04,7.74272201e+06,3.45811076e+03,4.93202663e+02,4.74726373e+02,1.58623721e+03,NaN,NaN,1.58640866e+03,1.37969912e+03,NaN,NaN,1.38011893e+03,1.57266727e+03,1.03335620e+03,1.58622639e+03,8.14847770e+02,7.96371480e+02,4.81807642e+00,9.26299354e-01,1.06388527e+01,NaN,NaN,1.29952396e+01,-8.19723081e-01,NaN,NaN,-1.84492311e+01,1.15846253e+01,5.66177225e+00,1.51396714e+01,-1.46530738e+00,-5.35708445e+00,9.62409169e+00,-1.13475893e-01,7.61866412e+00,NaN,NaN,7.67451489e+00,1.59728451e+01,NaN,NaN,1.61233489e+01,6.57407538e+00,5.09318202e+00,7.47261330e+00,7.84909609e+00,-1.88847149e+00,3.37590831e+00,4.46347589e+00,1.58484925e+03,1.38796283e+00,1.37881054e+03,8.88580265e-01,1.57113333e+03,1.53394564e+00,1.49228277e+00,1.88362555e+00,3.56154838e+00,9.01927514e-01,1.03299846e+03,3.57742064e-01,7.95032727e+02,1.33875225e+00,4.84286543e+00,-3.13584587e+00
"2023Q4",1.39400000e+02,8.75847416e+06,3.43801456e+03,1.30000000e+01,8.00000000e+00,3.40242900e+04,1.16120000e+02,4.35000000e+00,NaN,NaN,NaN,NaN,8.81561900e+06,1.13564390e+06,8.81561897e+06,1.13564388e+06,7.67997509e+06,1.40046268e+02,1.16006276e+02,7.81431271e+06,NaN,NaN,7.85804400e+06,9.58014649e+05,NaN,NaN,9.12190175e+05,6.87077398e+06,3.11043053e+04,7.81360466e+06,3.43670564e+03,4.94197285e+02,4.75364429e+02,1.58714676e+03,NaN,NaN,1.58770483e+03,1.37726183e+03,NaN,NaN,1.37236038e+03,1.57427873e+03,1.03451015e+03,1.58713770e+03,8.14226863e+02,7.95394007e+02,3.97848660e+00,2.55222203e+00,3.63817683e+00,NaN,NaN,5.18466221e+00,-9.74914610e+00,NaN,NaN,-3.10342221e+01,6.44584191e+00,4.61581808e+00,3.64523754e+00,-2.48362686e+00,-3.90989144e+00,7.55685946e+00,7.20635649e-01,7.37648795e+00,NaN,NaN,7.62331385e+00,7.25353128e+00,NaN,NaN,5.84622388e+00,7.27788106e+00,4.93376827e+00,6.94863999e+00,1.07231904e+00,-5.76390477e+00,5.44314054e+00,3.62936435e+00,1.58609333e+03,1.05343090e+00,1.38036813e+03,-3.10629902e+00,1.57234881e+03,1.92991965e+00,1.73225309e+00,3.71088745e+00,3.67926720e+00,-4.99028479e-02,1.03446819e+03,4.19616784e-02,7.94217331e+02,1.17667550e+00,4.97630454e+00,-3.26158443e+00
"2024Q1",1.42890000e+02,6.06473030e+06,3.39202879e+03,1.28131868e+01,8.00000000e+00,2.90845800e+04,1.15487400e+02,4.35000000e+00,NaN,NaN,NaN,NaN,6.07682890e+06,9.15356500e+05,6.08417970e+06,9.14909600e+05,5.16927010e+06,1.42353211e+02,1.15185967e+02,7.97203626e+06,NaN,NaN,7.93188957e+06,1.07321758e+06,NaN,NaN,1.08832567e+06,6.87511819e+06,3.14066163e+04,7.93905634e+06,3.38955218e+03,4.95831137e+02,4.74654792e+02,1.58914505e+03,NaN,NaN,1.58864018e+03,1.38861718e+03,NaN,NaN,1.39001510e+03,1.57434194e+03,1.03547739e+03,1.58873050e+03,8.12845309e+02,7.91668965e+02,6.53540650e+00,-2.83854628e+00,7.99317459e+00,NaN,NaN,3.74142706e+00,4.54213715e+01,NaN,NaN,7.06188861e+01,2.52829232e-01,3.86893482e+00,6.37120729e+00,-5.52621513e+00,-1.49001679e+01,6.59820196e+00,9.67235886e-03,7.85162883e+00,NaN,NaN,7.59044657e+00,1.18430419e+01,NaN,NaN,1.23382688e+01,7.30887531e+00,5.08779035e+00,7.50080752e+00,-3.13722824e+00,-9.72575784e+00,6.21498485e+00,4.34032764e+00,1.58736551e+03,1.77954037e+00,1.38203703e+03,6.58014798e+00,1.57357962e+03,7.62318375e-01,1.98447245e+00,4.23051241e+00,3.79610005e+00,5.44227596e-01,1.03591565e+03,-4.38259910e-01,7.93377852e+02,-1.70888696e+00,5.08873673e+00,-3.35791808e+00
"2024Q2",1.45430000e+02,NaN,3.37961000e+03,1.13300000e+01,8.00000000e+00,3.07393200e+04,1.15004000e+02,4.35000000e+00,NaN,NaN,NaN,NaN,8.34228670e+06,9.54580100e+05,8.36143660e+06,9.53935200e+05,7.40750140e+06,1.44141546e+02,1.15249559e+02,7.87687576e+06,NaN,NaN,7.81172743e+06,1.14247518e+06,NaN,NaN,1.21408384e+06,6.75649790e+06,3.17750581e+04,NaN,3.38329388e+03,4.97079577e+02,4.74709986e+02,1.58794419e+03,NaN,NaN,1.58711367e+03,1.39487077e+03,NaN,NaN,1.40095003e+03,1.57260153e+03,1.03664369e+03,NaN,8.12660503e+02,7.90290912e+02,4.99376210e+00,2.20774413e-01,-4.80344102e+00,NaN,NaN,-6.10606692e+00,2.50143613e+01,NaN,NaN,4.37397299e+01,-6.96165586e+00,4.66522563e+00,NaN,-7.39222909e-01,-5.51221060e+00,5.08143291e+00,2.15187377e-01,4.36669077e+00,NaN,NaN,3.95381548e+00,1.49667159e+01,NaN,NaN,1.62187907e+01,2.83041015e+00,4.70293769e+00,NaN,-2.55359307e+00,-7.41983860e+00,6.24856709e+00,4.13481262e+00,1.58866121e+03,-7.17018777e-01,1.38379363e+03,1.10771350e+01,1.57482405e+03,-2.22252966e+00,2.24296264e+00,4.00560445e+00,3.91142459e+00,2.23388032e-01,1.03734517e+03,-7.01480884e-01,7.92522375e+02,-2.23146333e+00,5.18279556e+00,-3.42190514e+00
"2024Q3",1.46770000e+02,NaN,3.38093000e+03,1.06700000e+01,8.00000000e+00,3.25574500e+04,1.15636100e+02,4.35000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,8.44495740e+06,1.17237480e+06,7.27258260e+06,1.48044787e+02,1.15807859e+02,8.07556684e+06,NaN,NaN,NaN,1.03143331e+06,NaN,NaN,NaN,7.05300105e+06,3.21990911e+04,NaN,3.38072888e+03,4.99751484e+02,4.75193243e+02,1.59043536e+03,NaN,NaN,NaN,1.38464600e+03,NaN,NaN,NaN,1.57689638e+03,1.03796935e+03,NaN,8.12584661e+02,7.88026420e+02,1.06876278e+01,1.93302954e+00,9.96468591e+00,NaN,NaN,NaN,-4.08990893e+01,NaN,NaN,NaN,1.71794050e+01,5.30263155e+00,NaN,-3.03369555e-01,-9.05796779e+00,6.54882075e+00,4.66869925e-01,4.19814908e+00,NaN,NaN,NaN,4.94687436e+00,NaN,NaN,NaN,4.22910507e+00,4.61315252e+00,NaN,-2.26310861e+00,-8.34505944e+00,4.12117925e+00,3.88313008e+00,1.58997694e+03,4.58420228e-01,1.38561846e+03,-9.72465045e-01,1.57608089e+03,8.15482198e-01,2.50438956e+00,1.61678969e+00,4.02495865e+00,-1.41828574e-01,1.03876085e+03,-7.91500249e-01,7.91657921e+02,-3.63150082e+00,5.26292989e+00,-3.45781782e+00
"2024Q4",1.51980000e+02,NaN,3.42046000e+03,1.00000000e+01,8.00000000e+00,3.58507300e+04,1.15115600e+02,4.35000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,9.24216480e+06,1.24186410e+06,8.00030070e+06,1.52600105e+02,1.14963835e+02,8.16979231e+06,NaN,NaN,NaN,1.06226454e+06,NaN,NaN,NaN,7.12194669e+06,3.26993888e+04,NaN,3.42013899e+03,5.02782081e+02,4.74461760e+02,1.59159540e+03,NaN,NaN,NaN,1.38759135e+03,NaN,NaN,NaN,1.57786917e+03,1.03951117e+03,NaN,8.13743647e+02,7.85423326e+02,1.21223864e+01,-2.92593434e+00,4.64016960e+00,NaN,NaN,NaN,1.17814349e+01,NaN,NaN,NaN,3.89115712e+00,6.16726440e+00,NaN,4.63594429e+00,-1.04123764e+01,8.58479568e+00,-9.02669167e-01,4.44864727e+00,NaN,NaN,NaN,1.03295196e+01,NaN,NaN,NaN,3.59043387e+00,5.00101410e+00,NaN,-4.83215825e-01,-9.97068068e+00,1.41520432e+00,5.25266917e+00,1.59130878e+03,2.86625837e-01,1.38749895e+03,9.24014672e-02,1.57734753e+03,5.21636033e-01,2.76792258e+00,-1.35271826e+00,4.13655965e+00,1.11610951e+00,1.04016632e+03,-6.55150638e-01,7.90790112e+02,-5.36678622e+00,5.32734717e+00,-3.47123479e+00
"2025Q1",1.56434381e+02,NaN,3.48761000e+03,1.20000000e+01,6.00000000e+00,3.07000000e+04,1.15371913e+02,4.35000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,6.24492700e+06,9.21615200e+05,5.32331180e+06,1.55756374e+02,1.15118933e+02,8.19402568e+06,NaN,NaN,NaN,1.07688686e+06,NaN,NaN,NaN,7.10086276e+06,3.31747553e+04,NaN,3.48426165e+03,5.04829308e+02,4.74596580e+02,1.59189159e+03,NaN,NaN,NaN,1.38895849e+03,NaN,NaN,NaN,1.57757269e+03,1.04095445e+03,NaN,8.15601144e+02,7.85368415e+02,8.18891052e+00,5.39279055e-01,1.18473046e+00,NaN,NaN,NaN,5.46854290e+00,NaN,NaN,NaN,-1.18592272e+00,5.77312772e+00,NaN,7.42998601e+00,-2.19645460e-01,8.99817169e+00,-5.82128321e-02,2.74653623e+00,NaN,NaN,NaN,3.41312463e-01,NaN,NaN,NaN,3.23074588e+00,5.47706233e+00,NaN,2.75583446e+00,-6.30055006e+00,3.00182831e+00,4.40821283e+00,1.59265308e+03,-7.61489911e-01,1.38942194e+03,-4.63451873e-01,1.57862186e+03,-1.04917657e+00,3.03374157e+00,-3.19132574e-02,4.24599639e+00,1.62216439e-01,1.04156472e+03,-6.10269103e-01,NaN,NaN,5.37719344e+00,NaN
"2025Q2",1.57617599e+02,NaN,3.58094000e+03,1.20000000e+01,6.00000000e+00,3.23000000e+04,1.15119004e+02,4.35000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,9.01246060e+06,9.67981600e+05,8.04447900e+06,1.56370679e+02,1.15369832e+02,8.50151617e+06,NaN,NaN,NaN,1.14917599e+06,NaN,NaN,NaN,7.34660994e+06,3.34097028e+04,NaN,3.58451023e+03,5.05222934e+02,4.74814290e+02,1.59557551e+03,NaN,NaN,NaN,1.39545557e+03,NaN,NaN,NaN,1.58097495e+03,1.04166016e+03,NaN,8.18437713e+02,7.88029069e+02,1.57450078e+00,8.70840725e-01,1.47356828e+01,NaN,NaN,NaN,2.59883261e+01,NaN,NaN,NaN,1.36090728e+01,2.82286233e+00,NaN,1.13462770e+01,1.06426170e+01,8.14335636e+00,1.04303746e-01,7.63131719e+00,NaN,NaN,NaN,5.84803666e-01,NaN,NaN,NaN,8.37342804e+00,5.01647150e+00,NaN,5.77720944e+00,-2.26184317e+00,3.85664364e+00,4.24569625e+00,1.59400637e+03,1.56913447e+00,1.39137432e+03,4.08125365e+00,1.57990212e+03,1.07283677e+00,3.30118096e+00,5.55462684e-01,4.35373522e+00,-1.08038971e-01,1.04295879e+03,-1.29862303e+00,NaN,NaN,5.41318529e+00,NaN
"2025Q3",1.60382978e+02,NaN,3.59278000e+03,1.20000000e+01,6.00000000e+00,3.41000000e+04,1.15289192e+02,4.35000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,8.99310803e+06,1.40000990e+06,7.59309813e+06,1.61733506e+02,1.15440283e+02,8.60105238e+06,NaN,NaN,NaN,1.23278912e+06,NaN,NaN,NaN,7.36493793e+06,3.37182249e+04,NaN,3.59312149e+03,5.08594995e+02,4.74875336e+02,1.59673951e+03,NaN,NaN,NaN,1.40247897e+03,NaN,NaN,NaN,1.58122412e+03,1.04257938e+03,NaN,8.18677660e+02,7.84958001e+02,1.34882474e+01,2.44186203e-01,4.65601828e+00,NaN,NaN,NaN,2.80936069e+01,NaN,NaN,NaN,9.96658724e-01,3.67685124e+00,NaN,9.59789261e-01,-1.22842719e+01,8.84351126e+00,-3.17907089e-01,6.30415028e+00,NaN,NaN,NaN,1.78329777e+01,NaN,NaN,NaN,4.32774148e+00,4.61002642e+00,NaN,6.09299915e+00,-3.06841921e+00,3.15648874e+00,4.66790709e+00,1.59536473e+03,1.37478429e+00,1.39334268e+03,9.13629198e+00,1.58118586e+03,3.82529736e-02,3.56955523e+00,-4.13066491e-01,4.46034389e+00,2.07563197e-01,1.04435088e+03,-1.77150262e+00,NaN,NaN,5.43341898e+00,NaN
"2025Q4",1.63365296e+02,NaN,3.55681000e+03,1.20000000e+01,6.00000000e+00,3.79000000e+04,1.16036525e+02,4.35000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,1.00813799e+07,1.44704050e+06,8.63433937e+06,1.64004060e+02,1.15877489e+02,8.89362490e+06,NaN,NaN,NaN,1.24591332e+06,NaN,NaN,NaN,7.66727064e+06,3.45604780e+04,NaN,3.55649224e+03,5.09989118e+02,4.75253350e+02,1.60008453e+03,NaN,NaN,NaN,1.40353794e+03,NaN,NaN,NaN,1.58524713e+03,1.04504661e+03,NaN,8.17653001e+02,7.82917233e+02,5.57649121e+00,1.51205585e+00,1.33800601e+01,NaN,NaN,NaN,4.23586998e+00,NaN,NaN,NaN,1.60920329e+01,9.86891457e+00,NaN,-4.09863583e+00,-8.16307120e+00,7.20703748e+00,7.91590458e-01,8.48912290e+00,NaN,NaN,NaN,1.59465865e+01,NaN,NaN,NaN,7.37796041e+00,5.53543896e+00,NaN,3.90935411e+00,-2.50609290e+00,4.79296252e+00,3.55840954e+00,1.59672518e+03,3.35934498e+00,1.39531618e+03,8.22175749e+00,1.58247135e+03,2.77577785e+00,3.83852602e+00,9.54436503e-01,4.56632261e+00,-1.00791307e+00,1.04574254e+03,-6.95931422e-01,NaN,NaN,5.44181734e+00,NaN
